id,text,toxic,obscene,threat,insult,identity_hate
"""userName"":""chan****"",""userProfileImage""","""이재명 되면 이재용 무기징역에 삼성 해체할걸?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""capo****"",""userProfileImage""","""지난 5000년이 넘는동안 중국은 항상 우리꺼를 빼앗거나 도둑질해서 지들거라고 우기고 있지""",1.0,0.0,0.0,0.0,1.0
"""userName"":""vane****"",""userProfileImage""","""역시 삼성밖에 없다. 문재인 이하 공산당 일당들 때문에 ㅈ같은데 삼성이라도 잘 해줘서 고맙다.""",1.0,0.0,0.0,0.0,1.0
"""userName"":""rhak****"",""userProfileImage""","""새로 나온 노트북인줄...  대단...""",0.0,0.0,0.0,0.0,0.0
"""userName"":""gps2****"",""userProfileImage""","""흥해라 삼성☆☆☆  망해라 짱깨~~~""",1.0,0.0,0.0,0.0,1.0
"""userName"":""kmc9****"",""userProfileImage""","""문죄인이 괴롭히지만 않았으면 지금 훨씬 더 잘나가고 있을텐데""",1.0,0.0,0.0,0.0,1.0
"""userName"":""hold****"",""userProfileImage""","""자랑스럽다 우리의 삼성 방탄 많금 전세계를 감동시키고있다...삼성은 한다면 한다 우리의 자랑 삼성 삼성이 있기에 내어깨에 저절로 힘이실린다...국민의 자긍심을 높혀준 삼성은 우리모두의 자존감이다...""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ok45****"",""userProfileImage""","""성공하면 꼭 삽니다 ^^ 대박나세요 삼성!!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""x111****"",""userProfileImage""","""좌파정권 덕에 고난의 행군중인 삼성""",0.0,0.0,0.0,0.0,0.0
"""userName"":""psjp****"",""userProfileImage""","""중공 땟넘들은 주변국가들을 파렴치 전과4범 이죄명처럼 등꼴 빼먹는 국가입니다.\n중공놈들을 조심해야 합니다.\n멍청한 썩은 소대가리 쩝쩝이는 아무것도 모르고 중공 땟넘들에게 굽신굽신 거리며\n아부를 하는데 중공 뗏넘들에게는 강력하게 대처하여 만만하게 보이지 않아야\n대한민국을 함부로 대하지 않습니다.""",1.0,0.0,0.0,1.0,1.0
"""userName"":""tkdw****"",""userProfileImage""","""이제 삼성은 우주개발쪽으로 가야한다~삼성이 하면 모든게 가능하다~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hack****"",""userProfileImage""","""삼성전자주 언젠가는 오르겠지~믿고 기다림~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""4the****"",""userProfileImage""","""짜장애들이 또 기술자들 돈으로 매수해서 기술력 카피할까 벌써부터 걱정이다.. \n창의력이란 1도 없으면서 갔다 베끼는 건 1등 민폐국""",1.0,0.0,0.0,1.0,1.0
"""userName"":""dbhi****"",""userProfileImage""","""그냥 노트북이나 태블릿을 롤러블로 만들지.휴대폰은 굳이 롤러블로 할 이유는...""",1.0,0.0,0.0,0.0,0.0
"""userName"":""sssd****"",""userProfileImage""","""문재앙 광화문 광장 에서 공개 처형시켜야 한다""",1.0,0.0,1.0,1.0,1.0
"""userName"":""clfw****"",""userProfileImage""","""민주당의 방해공작만 아니면 삼성이 훨씬 더 부흥했을텐데.. 아무짝에 쓸모없는 보수정치인들도 이제는 정신차리고 국가의 원동력인 삼성이 날개 펼칠수있게 도와줬으면 함.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""gews****"",""userProfileImage""","""중공넘들 베끼는건 잘하는데 이건 베끼려해도 기술이 따라오질 못하니  억장이 무너지겠다""",1.0,0.0,0.0,1.0,1.0
"""userName"":""qlwu****"",""userProfileImage""","""정부의 방해가 예상되는데... 가능할까?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ymyu****"",""userProfileImage""","""삼성은 역시. 글로벌 탑급이네. 미친 문재앙 정부.""",1.0,0.0,0.0,0.0,1.0
"""userName"":""rook****"",""userProfileImage""","""문제는 가격이고 실용성이 얼마나 있는지하고 일상생할에서 쓰는데 배터리가 얼마나 오래갈지가 관건이겟다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dual****"",""userProfileImage""","""굉장합니다\n앞으로 세계 1위 기업이 되길 바랍니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""grow****"",""userProfileImage""","""역시 삼성전자입니다.\n대한민국 국민으로서 넘 자랑스럽고 뿌듯합니다.저도 삼성핸드폰만 사용하고 있거든요\n출시되면 바로 구매하고 싶네요\n넘넘 기대됩니다.꼭 출시되길 바랍니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""cyk7****"",""userProfileImage""","""그래도 삼성이 버텨주네.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sam0****"",""userProfileImage""","""짱깨에게 갖다 바치는 나랏놈을 조심하세요""",1.0,0.0,0.0,1.0,1.0
"""userName"":""anim****"",""userProfileImage""","""역시 삼성이네.. ㅎ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""goet****"",""userProfileImage""","""한 이십여년전 기술박람회에서 데스크탑-랩탑-팜탑을 운운하며 개발할거라 했던  기사를 봤었는데, 그게 스맛폰에서 마무리되나부다했는데 진짜 팜탑이 나오는군요. 세상 참~  빠르게 꿈이 현실화되네요~  놀랍습니다. 삼성소주주로 응워합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""tudu****"",""userProfileImage""","""삼성이 이렇다 저렇다 말 많아도\n진짜 세계 일류이긴 하네.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""brav****"",""userProfileImage""","""대단해요 삼쏭!!~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kbj2****"",""userProfileImage""","""중국 산업스파이 조심하자ㅠ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wish****"",""userProfileImage""","""대깨문들과 주사파정부가 삼성과 이재용을 죽이고 싶어했던 이유가 계속나오고 있지. 중국을 이기니깐.""",1.0,0.0,1.0,1.0,1.0
"""userName"":""cujs****"",""userProfileImage""","""중국인 불법체류자를 대대적으로 단속해서 추방하자""",1.0,0.0,0.0,1.0,1.0
"""userName"":""jsm9****"",""userProfileImage""","""lg특허사다가 만들면 꽤 잘 나올것 같은데. 기술은 되는데 디자인이나 기능관련해선 완전 구식인 엘지.. 안타깝다 진짜""",1.0,0.0,0.0,1.0,0.0
"""userName"":""kore****"",""userProfileImage""","""중국은 짝퉁만 만드니 못만들지! ㅋㅋ\n삼성은 세계 최고 기술력으로 만드니 할 수 있지! \n이참에 한국에서 삼성 기술빼내서 중국으로 건너가는 산업스파아들도 그냥 중국에서 눌러 살아라""",1.0,0.0,0.0,1.0,1.0
"""userName"":""east****"",""userProfileImage""","""삼성이 태블릿 PC 시장에서 애플에 경쟁상대가 안되고 있다. 이는 성능보다는 디자인 효과, 아님 선도업체에 대한 효과가 아닐까 싶다. 폴더블 기술로 빨리 시장을 넓혀나가 세계를 장악했으면 합니다. 어리석은 정부가 대기업의 폐해만 강조하지, 이에 대한 파급효과는 전혀 생각치 못하고 있다. 기술 한국에 있어 삼성전자의 역할, 그리고 이로 인해 상생하는 중소기업의 효과, 벤쳐기업의 효과, 이것이 얼마나 중요한 것인지.. 지방자치제들은 이런 선진기업들의 투자를 유치하기 위해 미국 텍사스주처럼 무슨 혜택을 제공할 것인지, 골몰하길 바란다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dmsg****"",""userProfileImage""","""Go samsung""",0.0,0.0,0.0,0.0,0.0
"""userName"":""leon****"",""userProfileImage""","""폴더블폰에 관한한, 삼성이 글로벌시장의 절대강자다. 그 자신감을 바탕으로, 적어도 폴더블 시장에서는 전세계를 석권하기 바란;다. 삼성의 기술력, 정말 대단하다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""budd****"",""userProfileImage""","""저도 예전엔 이런 걸 왜 쓰나 싶었는데 가면 갈수록 (솔직히 말하면 나이가 들수록) 화면이 좀 커야 편하더라구요. 밖에서 갑자기 메일 보낼 일도 많고 파일 확인해서 검토할 일도 많은데 화면이 작으니까 힘들구요, 그렇다고 매번 태블릿 들고 다니면서 핫스팟 연결해서 쓰고 그러는 것도 편리하진 않구요. 아직은 약정 계약이 남아서 이전 폰을 쓰는 중인데 이거 기간 끝나면 저도 갤폴드 쓸까 싶습니다. 실제로 4050대 선배들도 종종 쓰시는데 좋다하시고. 단순 디자인 문제가 아니라 용도상 폴더블, 롤러블 폰이 앞으로 요구될 듯 하네요.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""zach****"",""userProfileImage""","""중국은 계속 꿈만 꿔. 실현은 한국이 다할게""",1.0,0.0,0.0,0.0,1.0
"""userName"":""lite****"",""userProfileImage""","""전체가 스크린을 만든 노트북이 있던데ㆍ처음이 아니잖아""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dws2****"",""userProfileImage""","""삼성은 외계인 고문을 멈춰주세요~!""",1.0,0.0,0.0,0.0,0.0
"""userName"":""card****"",""userProfileImage""","""선두는 놓치지말고 나아가자 십만전자를 향해""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kkus****"",""userProfileImage""","""저거만들면 진짜 대박난다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""khc7****"",""userProfileImage""","""문재인진짜조심해야뎝니다. 삼성기술 중국에 넘겨줄수있는늠입니다.""",1.0,0.0,0.0,1.0,1.0
"""userName"":""devs****"",""userProfileImage""","""삼성 죽이기에 혈안이된 호남의 고정간첩들""",1.0,0.0,0.0,1.0,1.0
"""userName"":""dmda****"",""userProfileImage""","""아직도 중국몽 꾸는 바보 머저리가 있나? 문재인 빼고""",1.0,0.0,0.0,1.0,1.0
"""userName"":""vkfm****"",""userProfileImage""","""역시 삼성입니다   ~^^\n세계를  선점하는 대한민국최고입니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jang****"",""userProfileImage""","""이재용 회장님 힘내세요 적극적으로 지지합니다 파이팅""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wwwa****"",""userProfileImage""","""나오게 되면 선착순으로 구매하고 싶은 제품입니다. 응원합니다. 한국의 굴기가 이웃국의 가짜 굴기를 꽉 눌러 주세요.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""genk****"",""userProfileImage""","""매년 , 매주 , 매순간 계속해서 발전해나가는 삼성 정말 응원합니다. 우리나라가 지금의 대한민국이 된 것에는 삼성이 큰 몫을 하였다 생각합니다. 앞으로도 멋진 행보 기대합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hong****"",""userProfileImage""","""이거 기술적으론 삼성은 다 되는 거네? 단지 슬라이드 부분 내구성하고 폴더 첨 나왔을때 씹혔던 이물질 처리만 신경쓰면 돼네? 가만, 펜 지원과 방수는 한 방에 가려나, 아님 뜸 들이고 차기작에 반영 하려나?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ygsh****"",""userProfileImage""","""재용아~외계인들 연봉 얼마주니?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""mycu****"",""userProfileImage""","""중공 이넘들은 남의 기술만 훔치다가 자기들기술로는 2g폰도  못 만든 것들이 감히 폴 더불 폰을 넘본다구 개가 하품하고 웃겟다""",1.0,0.0,0.0,1.0,1.0
"""userName"":""jang****"",""userProfileImage""","""이나라   삼성  없음  어쩔뻔  ,,,""",0.0,0.0,0.0,0.0,0.0
"""userName"":""rudg****"",""userProfileImage""","""삼성이 성공하면 지들 아이디어 훔쳐갔다고 난리치겠지 중국것들""",1.0,0.0,0.0,1.0,1.0
"""userName"":""cjsd****"",""userProfileImage""","""영원한 후퇴가 아니라 전진을 향한 2보 후퇴이겠지. 삼성 먼저 하는 거 보고 기술 훔친 뒤에 원가 후려쳐서 팔아제낄려고. 화웨이 샤오미 둘다 지금 삼성 꺼 그대로 베끼고 이름도 거의 똑같이 해서 내놓잖아.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""jeha****"",""userProfileImage""","""중국아 그냥  주전자.냄비 이런거나 만들어~""",1.0,0.0,0.0,1.0,1.0
"""userName"":""kats****"",""userProfileImage""","""이럴수록 북한, 중국 그리고 종북세력은 연대해서 삼성을 흔들려 노력하겠지..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""tana****"",""userProfileImage""","""계속 접네. ㅋㅋ \n삼성아 접는것도 좋은데 요즘은 디자인이 진짜 중요하당. 예쁘게만들어서 애플 추월하장.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""best****"",""userProfileImage""","""삼성이면 합니다!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""acap****"",""userProfileImage""","""빨라 ~ 대단해 역시 삼숭""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hs26****"",""userProfileImage""","""저런 엄청난 기술을 가지고 있는 자국 기업꺼를 써야지 무겁고 크게 만드는 애플꺼는 왜 쓰는거야?""",1.0,0.0,0.0,1.0,1.0
"""userName"":""wonh****"",""userProfileImage""","""기술정보나 중국에 해킹노출되거나  팔아먹지마라 팔아먹넘 재산몰수하고 사형시켜라""",1.0,0.0,1.0,1.0,1.0
"""userName"":""ggd7****"",""userProfileImage""","""삼성전자여  핸드폰 관련 플랫폼 투자가 답이다  \n 결국 플랫폼 없이는  애플 절대 못이겨""",0.0,0.0,0.0,0.0,0.0
"""userName"":""leeh****"",""userProfileImage""","""무노조면최고일것을ᆢ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""akiy****"",""userProfileImage""","""와 삼성도 어디 외계인 잡아다가 묶어놓고 기술 내놓으라고하냐? 희안한거 잘만들어내네""",0.0,0.0,0.0,0.0,0.0
"""userName"":""zpoo****"",""userProfileImage""","""폴드3 구입해서 쓰고 있는 데...완성도가 높다..이미 출시한 것들에서 문제점을 많이 들어서 그걸 개선하면서 계속 나오는 것이라 앞으로 더욱 가격이 내려가고 완성도는 높아질 것이라고 봅니다..정말 좋아요..폴드를 쓰는 사람은 이제 작은 화면으로 돌아갈 수 없음..사람이 큰 화면 보다가 작은 화면으로 갈 수 없음...폴드가 대중화 되는건 시간문제.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""rhsh****"",""userProfileImage""","""삼전은 사랑입니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""alqu****"",""userProfileImage""","""이렇게 잘만들어도 애플에 밀리니…""",0.0,0.0,0.0,0.0,0.0
"""userName"":""arts****"",""userProfileImage""","""삼성 응원합니다~ 나라 개판이어도 갈길 꿋꿋하게 나아가길요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""amaz****"",""userProfileImage""","""중국은 당연히 못하지 지금 사용하는 기술도 90퍼 이상이 훔친 기술인데 ㅋㅋㅋㅋ""",1.0,0.0,0.0,1.0,1.0
"""userName"":""ck92****"",""userProfileImage""","""저게 나온다면 기술력은 인정하는데 실용성이 있느냐를 따지면 글쎄라는 답밖에 안나올거 같다. 저 키보드를 어떻게 사용하지?  들고 사용 하기에도 애매하고 바닥에 놓고 사용하기에도 애매하고... 차라리 키보드를 팬처럼 완전히 분리되게 만들던가. 사용후 집어넣고... 평소에는 터치로 문자 사용하고...""",1.0,0.0,0.0,0.0,0.0
"""userName"":""sang****"",""userProfileImage""","""저딴 거 말고 그래픽카드 만들어라.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""tkac****"",""userProfileImage""","""중국이 급여 몇배나 올려 주면서 인재들 많이 빼앗아갔지만,\n결국 환경이 주는 요소도 무시 못하지~맹모삼천지교~\n대한민국이라 가능했고 삼성이 있어서 가능했네.\n잡스 100명을 중국으로 데려간들 가능하겠어?""",1.0,0.0,0.0,1.0,1.0
"""userName"":""kill****"",""userProfileImage""","""중국놈들 또 기술 훔쳐다가 만들 방법이나 고민하고 있겠지. 지구적 관점에서 암적인 존재가 중국과 중국인이다.""",1.0,0.0,0.0,1.0,1.0
"""userName"":""bara****"",""userProfileImage""","""시간이 걸리겠지만 삼성은 할거같음""",0.0,0.0,0.0,0.0,0.0
"""userName"":""seun****"",""userProfileImage""","""이것이 진정한 혁신이다. 앱등이 보고있나?""",1.0,0.0,0.0,0.0,1.0
"""userName"":""late****"",""userProfileImage""","""폴드3  만족임. 주름이니 내구성 걱정됐는데 써보니 그냥 완성도가 좋다고 생각한다. 다만 액정사이에 유격 먼지끼는거 킹받음""",1.0,0.0,0.0,0.0,0.0
"""userName"":""simp****"",""userProfileImage""","""또 카피해서 저거까라 하겟네 .. 문은 허허나하고 짜빠져잇고…""",1.0,0.0,0.0,1.0,1.0
"""userName"":""dn11****"",""userProfileImage""","""짱깨스파이랑 문재앙이 어자피 저거 다 빼돌림 ㅋㅋ""",1.0,0.0,0.0,1.0,1.0
"""userName"":""frue****"",""userProfileImage""","""삼성이 흥해야 대한민국  국격이 올라갑니다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""e207****"",""userProfileImage""","""처음에 폴더블폰 나올 때 접히는 거 때문에 액정에 문제생기거나 하자가 있을 거라고 의심했었는데 제 생각하고는 다르게 별 문제가 없더라구요. 앞으로 나올 롤러블폰도 기대가 됩니다. 삼성 항상 응원합니다!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""grip****"",""userProfileImage""","""삼성 폴더블 롤러블 혁신에 세계 소비자들 초집중 될 듯""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wits****"",""userProfileImage""","""삼성 화이팅""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ever****"",""userProfileImage""","""진짜 삼성대박""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jieu****"",""userProfileImage""","""삼성최고!!응원합니다!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jjn1****"",""userProfileImage""","""이야 거의 노트북을 핸드폰으로 전환한느낌이네 폴더블폰을 이렇게 개선하니 더 좋아보이네""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jaeh****"",""userProfileImage""","""저건 백퍼 거북목인데""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ship****"",""userProfileImage""","""진짜 멋지다 삼성. 절대 중국 공장에선 생산하지마라. 배신자들 득실득실""",1.0,0.0,0.0,0.0,1.0
"""userName"":""nice****"",""userProfileImage""","""폴더블폰을 찿아보니 접는 폼에 미는폼을 결합한 폰이라고 한다. 접는 기술에 미는 기술을 접목시켜야 하니 쉽지 않은 기술임에 틀림없다. 우리 삼성전자 연구원들은 할 수 있으리라 믿고 응원합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""yyou****"",""userProfileImage""","""최고다최고 바라는게있음 무게만 좀 줄여주세요 너무무거워요""",1.0,0.0,0.0,0.0,0.0
"""userName"":""mrdd****"",""userProfileImage""","""정말 멋진 삼성 삼성포에버 제발 삼성이 날개를 펴도록 거머리들 아웃""",1.0,0.0,0.0,0.0,1.0
"""userName"":""yeon****"",""userProfileImage""","""문재인과 더듬어 민주팔이 적폐당만 없다면 대한민국과 삼성이 세계를 선도할거다..""",1.0,0.0,0.0,0.0,1.0
"""userName"":""dhom****"",""userProfileImage""","""노트 단종의 고민이 보이네 저게되면 진정 스마트노트의 완성이다""",0.0,0.0,0.0,0.0,0.0
"""userName"":""knic****"",""userProfileImage""","""기술력이고 다 좋은데 저런건 제품에 틈이 많아서 먼지 엄청 낄 듯""",1.0,0.0,0.0,0.0,0.0
"""userName"":""boxy****"",""userProfileImage""","""👍👍👍👍👍👍👍""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dbfl****"",""userProfileImage""","""삼성의 미친 기술력은 어디까지?!!?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""xowl****"",""userProfileImage""","""이런건 엘지가 잘했는데""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mach****"",""userProfileImage""","""삼성 화이팅 ! 대한민국 화이팅 !""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kkwa****"",""userProfileImage""","""역시 기술의 삼성...\n자랑스럽다...1등 놓치지 마라..계속 달려..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""0422****"",""userProfileImage""","""티비나 똑바로 만들어라 세리프티비 산지 1년반만에 고장났다.. 절대 사지마라 세리프티비.. 혼수가전을 이따위로 만들어..""",1.0,0.0,0.0,1.0,0.0
"""userName"":""bono****"",""userProfileImage""","""삼성최고""",0.0,0.0,0.0,0.0,0.0
"""userName"":""webb****"",""userProfileImage""","""자유민주주의는 기업=국가이미지 결정한다 반면에 공산주의는 절대권력자=국가이미지 결정/ 땡큐 삼성!! 땡큐 코리아!! 내말이 아니라,,텍사스 주지사가 한 말이다,,,,  https://news.nate.com/view/20211124n06857""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mrrm****"",""userProfileImage""","""짝퉁미개국가가 어딜감히.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""htk5****"",""userProfileImage""","""삼성전자 힘들면 반도체 장비, 소재부터 5G관련, 스마트폰 관련 회사들 다 처 망한다. 주식 쬐금이라도 한 사람이면 공감할꺼다.삼성전자 화이팅!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ljj4****"",""userProfileImage""","""외계인 밥도 주고 잠도 재우면서 해요....""",0.0,0.0,0.0,0.0,0.0
"""userName"":""gkmk****"",""userProfileImage""","""길바닥에똥쌀줄만아는것들은 짝퉁이나 만들줄알지 신기술은 우한폐렴뿐이다""",1.0,0.0,0.0,1.0,1.0
"""userName"":""uoon****"",""userProfileImage""","""삼성 흥해라""",0.0,0.0,0.0,0.0,0.0
"""userName"":""lesk****"",""userProfileImage""","""11년째 아이폰만 쓰고있는데 (자랑아님, 그냥 우연히 접했음..) 저런 폰 나오면 처음이라 어렵더라도 사서 써보고 싶네요..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dhdh****"",""userProfileImage""","""삼성 화이팅""",0.0,0.0,0.0,0.0,0.0
"""userName"":""alsr****"",""userProfileImage""","""기술유출조심하세요.  언제든 도둑질 할 지모릅니다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""shar****"",""userProfileImage""","""삼성이 하면 합니다. 믿어요!.  사랑 합니다.  삼성!!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""glad****"",""userProfileImage""","""짱깨들 또 지들이 먼저라고 말하겠네""",1.0,0.0,0.0,1.0,1.0
"""userName"":""dldl****"",""userProfileImage""","""감히 중국이 꿈을 꿨다고?""",1.0,0.0,0.0,1.0,1.0
"""userName"":""stel****"",""userProfileImage""","""삼성 화이팅!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kimm****"",""userProfileImage""","""삼성전자 화이팅!!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kang****"",""userProfileImage""","""자랑스럽다  삼성   화이팅!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sktm****"",""userProfileImage""","""연간 영업이익이 100조 넘는 기업이 되었으면 합니다. \n사회에도 좋은 일 많이 해주시구요.\n항상 응원합니다.(으쌰으쌰) ㅎㅎ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""heuk****"",""userProfileImage""","""문제는 배터리라고 생각.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""wnsd****"",""userProfileImage""","""짱깨폰 써본 자로서 말씀하자면 \""역시 삼성폰\""  넘버원""",1.0,0.0,0.0,0.0,1.0
"""userName"":""lint****"",""userProfileImage""","""저런 컨셉이라면 예전 블랙베리처럼 키보드는 그냥 물리 키보드로 하는게 더 좋을듯. 컨셉을 바꿔야 할 것 같은데?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""naem****"",""userProfileImage""","""'가능하냐'라는 질문에 앞서 '필요하냐'라는 질문이 앞서야 함.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sore****"",""userProfileImage""","""삼성페이 방수방진 7000배터리 유선60w 이상, 무선20w 이상. 이런 완전무장 스펙 갖추고 나오면 무조건 지를텐데...ㅜ ㅜ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""nado****"",""userProfileImage""","""꾸준히 기술이 발전하네요!! 삼성 대단합니다!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""shgn****"",""userProfileImage""","""삼성이 대한민국이네여~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sslk****"",""userProfileImage""","""삼성은 상상하는 것을 현실로 만들어준다...기대가크다..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""toyo****"",""userProfileImage""","""중국은 기술을 훔치지 못하면 아무것도 못함""",1.0,0.0,0.0,1.0,1.0
"""userName"":""ccg3****"",""userProfileImage""","""점점 조잡해지네""",1.0,0.0,0.0,1.0,0.0
"""userName"":""gyst****"",""userProfileImage""","""접던 펼치던 삼섬만의 트레이드 마크로 확실히 자리 잡길 절대 애플이나 중국에 디스플레이 팔지도 말고 기술 유지해서 압도적기술 유지하길...... 때론 당장의 이익 보다 이미지가 더 중요할때가 있음 접고 펼치고 미는 폰 이미지로 한동안 먹고살자 삼성 화이팅 응원한다 비메모리도 tsmc꺼 조금씩 뺏어오자 당장 1위는 힘들지만 조금씩 뺏으면 기회가 오겠지 삼성은 파운드리뿐만  아니라 설계도  하기에 펩리스기업이 물량주기 꺼려하는거 알지만 조금씩 조금씩 뺏어오면서 신뢰를 쌓으면 1위할 기회도 생기겠지 한국인으로써 응원하지 않을수가 없네 ㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hell****"",""userProfileImage""","""우왕 지린다 ㅋㅋㅋㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""kjk0****"",""userProfileImage""","""ㅉㄱ들 몰려와서 ㅂㄷㅂㄷ 거리고 있네... 역시 삼성""",1.0,0.0,0.0,0.0,1.0
"""userName"":""noda****"",""userProfileImage""","""핸드폰이 냉장고랑 같은 가격이라니..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""redc****"",""userProfileImage""","""보배드림 자유게시판 보니 삼성 A/S 처참하더라.. 망쪼가 든 기업이야..""",1.0,0.0,0.0,0.0,0.0
"""userName"":""dwuc****"",""userProfileImage""","""진짜 삼성 대에에에박!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""tjdf****"",""userProfileImage""","""삼성을 막는건 문재앙 좌파정권 밖에 없어~ 자국 기업 망하라고 물어뜯는 정부 이게 나라냐?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""bear****"",""userProfileImage""","""문재인 이재명 일당만 조심하면된다""",1.0,0.0,0.0,0.0,1.0
"""userName"":""reri****"",""userProfileImage""","""문죄악이 가슴이 무지 아푸겠네.. 지놈 황제의 나라에서 못 만들고 지가 악으로 취급하는 삼성에서 만들어서...""",1.0,0.0,0.0,0.0,1.0
"""userName"":""sans****"",""userProfileImage""","""삼성화이팅! 때국늠들 무식한 눔들 니들은 제발 꺼져라/ 그리고 중국몽 문죄앙/ 이죄명 니들도 중국으로 가라/""",1.0,0.0,0.0,1.0,1.0
"""userName"":""kimj****"",""userProfileImage""","""중국간첩 문재앙이 또 삼성조지고 중국에 기술조공하려고 발악할텐데...""",1.0,0.0,0.0,1.0,1.0
"""userName"":""wogu****"",""userProfileImage""","""적폐들만 아니었으면 더 좋은 경영성과를 내었을것을. 삼전, 아니 삼성그룹은 한마디 해요, 적폐가 싫어요~ 라고.""",1.0,0.0,0.0,0.0,1.0
"""userName"":""sout****"",""userProfileImage""","""굳이 저렇게 까지 쓸 폰인가?""",1.0,0.0,0.0,0.0,0.0
"""userName"":""dndl****"",""userProfileImage""","""나오면 테블릿도 대체 가능하겠네 앞으로 성능에 따라 노트북의 자리도 위협할 수 있을 듯..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""lake****"",""userProfileImage""","""왜접어??괴작망작댐""",1.0,0.0,0.0,1.0,0.0
"""userName"":""leem****"",""userProfileImage""","""삼성은 혁신기업 아니랑께요. 했던 민주당 생각나네.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dyd3****"",""userProfileImage""","""삼성짱.대한민국짱""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hwan****"",""userProfileImage""","""기술강국 대한민국\n글로벌 1위 삼성""",0.0,0.0,0.0,0.0,0.0
